,이름,주소,위도,경도,단어
578,정안 낚시터,충청남도 공주시 정안면 운궁리 327-4,36.5804523,127.110813,"['충청남', '충청남도', '공주', '공주시', '정안', '정안면', '면', '궁리']"
579,능애 낚시터,충청남도 공주시 정안면 평정리 529-1(평정저수지),36.55407334,127.083822,"['충청남', '충청남도', '공주', '공주시', '정안', '정안면', '면', '평정', '평', '평정저수지', '정저', '수지']"
580,월곡 낚시터,충청남도 공주시 의당면 월곡리 4-3(월곡저수지),36.53973952,127.162541,"['충청남', '충청남도', '공주', '공주시', '의당', '의당면', '면', '월', '월곡', '곡', '월', '월곡저수지', '저수지']"
581,경천 낚시터,충청남도 공주시 계룡면 양화리(경천저수지),36.3339378,127.1718409,"['충청남', '충청남도', '공주', '공주시', '계룡', '계룡면', '면', '양화', '양화리', '리', '경천', '경천저수지', '저수지']"
582,행복 낚시터,충청남도 공주시 의당면 두만리 28(요룡저수지),36.54898473,127.1448196,"['충청남', '충청남도', '공주', '공주시', '의당', '의당면', '면', '만리', '28', '요', '요룡저수지', '룡', '저수지']"
583,우목 낚시터,충청남도 공주시 우성면 용봉리 700(우목저수지),36.4405707,127.009396,"['충청남', '충청남도', '공주', '공주시', '우성', '우성면', '면', '용', '용봉리', '봉리', '700', '목', '목저수지', '저수지']"
584,중흥 낚시터,충청남도 공주시 의당면 도신리 487(중흥저수지),36.57675859,127.1725335,"['충청남', '충청남도', '공주', '공주시', '의당', '의당면', '면', '도신', '도신리', '리', '487', '중흥', '중흥저수지', '저수지']"
585,고성 낚시터,충청남도 공주시 정안면 고성리(고성저수지),36.58824678,127.0916593,"['충청남', '충청남도', '공주', '공주시', '정안', '정안면', '면', '고성', '고성리', '리', '고성저수지', '저수지']"
586,명곡 낚시터,충청남도 공주시 유구읍 명곡리 436-3(명곡저수지),36.59894926,126.9385268,"['충청남', '충청남도', '공주', '공주시', '유구', '유구읍', '명곡', '명곡저수지', '저수지']"
587,큰목길낚시터,충청남도 공주시 공주시 옥룡동 상왕통286,36.47066341,127.0771193,"['충청남', '충청남도', '공주', '공주시', '옥룡', '옥룡동', '동', '상왕', '상왕통286', '통', '286']"
588,자연농원,충청남도 공주시 공주시 정안면 광정리200-5,36.47066341,127.0771193,"['충청남', '충청남도', '공주', '공주시', '정안', '정안면', '면', '광', '광정리', '정리']"
589,우성낚시터,충청남도 공주시 공주시 우성면 상서리114-2,36.47066341,127.0771193,"['충청남', '충청남도', '공주', '공주시', '우성', '우성면', '면', '상', '상서리', '서리']"
590,훼미리낚시터,충청남도 공주시 공주시 상왕동 779-7,36.47066341,127.0771193,"['충청남', '충청남도', '공주', '공주시', '상왕', '상왕동', '동']"
591,그린 낚시터,충청남도 공주시 계룡면 중장리 101,36.37153325,127.1686461,"['충청남', '충청남도', '공주', '공주시', '계룡', '계룡면', '면', '중장', '중장리', '리', '101']"
592,추정실내낚시터,충청남도 금산군 추부면 추동2길 91,36.1712002,127.4647171,"['충청남', '충청남도', '금산', '금산군', '추부', '추부면', '면', '추동', '추동2길', '2', '길', '91']"
593,배내미낚시터,충청남도 금산군 복수면 배내미로 107,36.15089,127.40153,"['충청남', '충청남도', '금산', '금산군', '복수', '복수면', '면', '배내', '배내미로', '미로', '107']"
594,수정낚시터,충청남도 금산군 군북면 군북로 1057,36.1973735,127.5203,"['충청남', '충청남도', '금산', '금산군', '군', '군북', '군북면', '북면', '면', '군북로', '북로', '1057']"
595,월선 낚시터,충청남도 아산시 영인면 아산로1233번길 54,36.873699,126.931875,"['충청남', '충청남도', '아산', '아산시', '영인', '영인면', '면', '1233', '1233번길', '번', '길', '54']"
596,신왕지낚시터,충청남도 아산시 둔포면 이화동길115번길 50,36.9142133,127.0875782,"['충청남', '충청남도', '아산', '아산시', '둔포', '둔포면', '면', '이화', '이화동', '이화동길115번', '동', '길', '115', '번', '50']"
597,오목낚시터,충청남도 아산시 신창면 서부남로675번길 48,36.7955718,126.933069,"['충청남', '충청남도', '아산', '아산시', '신창', '신창면', '면', '서부', '서부남로675번', '남로', '675', '번', '길', '48']"
598,송악 낚시터,충청남도 아산시 송악면 송악로 560,36.7214327,126.9898213,"['충청남', '충청남도', '아산', '아산시', '송악', '송악면', '면', '송악', '560']"
599,산들 낚시터,충청남도 아산시 배방읍 고불로 229,36.725676,127.0596219,"['충청남', '충청남도', '아산', '아산시', '배방읍', '불로', '229']"
600,냉정 낚시터,충청남도 아산시 인주면 서해로548번길 158,36.868245,126.904669,"['충청남', '충청남도', '아산', '아산시', '인주', '인주면', '면', '서해', '548', '548번길', '번', '길', '158']"
601,월랑 낚시터,충청남도 아산시 음봉면 월랑길 15-10,36.8436697,127.0804385,"['충청남', '충청남도', '아산', '아산시', '음봉', '음봉면', '면', '월랑', '월랑길', '길']"
602,대동 낚시터,충청남도 아산시 음봉면 송촌리 34,36.84784,127.046914,"['충청남', '충청남도', '아산', '아산시', '음봉', '음봉면', '면', '송', '송촌리', '촌리', '34']"
603,신수 낚시터,충청남도 아산시 음봉면 신수리 51-1,36.843918,126.99831,"['충청남', '충청남도', '아산', '아산시', '음봉', '음봉면', '면', '신수']"
604,염치 낚시터,충청남도 아산시 염치읍 동정길 159-4,36.821763,126.993657,"['충청남', '충청남도', '아산', '아산시', '염치', '염치읍', '동정', '동정길', '길']"
605,신휴 낚시터,충청남도 아산시 음봉면 신휴길122,36.8910242,127.0704905,"['충청남', '충청남도', '아산', '아산시', '음봉', '음봉면', '면', '신', '신휴길122', '휴', '길', '122']"
606,봉재 낚시터,충청남도 아산시 둔포면 충무로 1258-32,36.883092,127.032207,"['충청남', '충청남도', '아산', '아산시', '둔포', '둔포면', '면', '충무']"
607,안골 낚시터,충청남도 아산시 영인면 고룡산로 448,36.8789658,126.9878422,"['충청남', '충청남도', '아산', '아산시', '영인', '영인면', '면', '고', '고룡산로', '룡', '산로', '448']"
608,죽산 낚시터,충청남도 아산시 선장면 서부남로 344,36.7857711,126.8978959,"['충청남', '충청남도', '아산', '아산시', '선', '선장', '선장면', '장면', '면', '서부', '서부남로', '남로', '344']"
609,신봉 낚시터,충청남도 아산시 영인면 윤보선로211,36.8943151,127.0039684,"['충청남', '충청남도', '아산', '아산시', '영인', '영인면', '면', '윤보선', '211']"
610,영인 낚시터,충청남도 아산시 영인면 영인로 159-20,36.8627459,126.9487696,"['충청남', '충청남도', '아산', '아산시', '영인', '영인면', '면', '영인']"
611,잔실 낚시터,충청남도 아산시 음봉면 신정리 397,36.8735582,127.0167286,"['충청남', '충청남도', '아산', '아산시', '음봉', '음봉면', '면', '신', '신정리', '정리', '397']"
612,삽교천 낚시터,충청남도 아산시 인주면 아산만로1363,36.8526333,126.8545664,"['충청남', '충청남도', '아산', '아산시', '인주', '인주면', '면', '아산만', '아산만로1363', '로', '1363']"
613,동암 낚시터,충청남도 아산시 음봉면 음봉로447번길 50,36.8469204,127.0604064,"['충청남', '충청남도', '아산', '아산시', '음봉', '음봉면', '면', '음', '음봉로447번', '봉로', '447', '번', '길', '50']"
614,낭만물고기실내낚시카페,"충청남도 아산시 배방읍 배방로13번길 23, 2층",36.775944,127.056904,"['충청남', '충청남도', '아산', '아산시', '배방', '배방읍', '배', '배방로13번', '방로', '13', '번', '길', '23', '2', '2층', '층']"
615,아산락실내바다낚시터,충청남도 아산시 염치읍 백암길 148-1,36.8058557,127.0359602,"['충청남', '충청남도', '아산', '아산시', '염치', '염치읍', '암', '암길', '길']"
616,서부낚시터,충청남도 서천군 종천면 대백제로 1458,36.12103723,126.692348,"['충청남', '충청남도', '서천', '서천군', '종천', '종천면', '면', '대', '대백제', '백제', '1458']"
617,배다리낚시터,충청남도 서천군 서면 주원로 10-3,36.15600648,126.572178,"['충청남', '충청남도', '서천', '서천군', '서면', '주원']"
618,창리해상낚시터,충청남도 서산시 부석면 창리 지선,36.369181,126.224581,"['충청남', '충청남도', '서산', '서산시', '부석', '부석면', '면', '창', '창리', '리', '지선']"
619,덕송지낚시터,충청남도 서산시 팔봉면 덕송리 842-5,36.835062,126.339584,"['충청남', '충청남도', '서산', '서산시', '팔봉', '팔봉면', '면', '덕', '덕송리', '송리']"
620,대요낚시터,충청남도 서산시 지곡면 대요리 713,36.886992,126.428141,"['충청남', '충청남도', '서산', '서산시', '지곡', '지곡면', '면', '대', '대요리', '요리', '713']"
621,수신낚시터,"충청남도 천안시 동남구 수신면 발산1길 147-106, 수신낚시터",36.71158316,127.2940376,"['충청남', '충청남도', '천안', '천안시', '동', '동남구', '남구', '수신', '수신면', '면', '발산', '발산1길', '1', '길', '수신', '수신낚시터']"
622,마정낚시터,충청남도 천안시 서북구 직산읍 금곡로 176,36.87443248,127.0999291,"['충청남', '충청남도', '천안', '천안시', '서', '서북구', '북구', '직', '직산읍', '산읍', '금곡', '176']"
623,남창낚시터,"충청남도 천안시 서북구 성거읍 보명사길 62, 남창낚시터",36.86121783,127.1990668,"['충청남', '충청남도', '천안', '천안시', '서', '서북구', '북구', '성거', '성거읍', '보명', '보명사길', '사', '길', '62', '남창', '남창낚시터']"
624,무네미낚시터,충청남도 천안시 동남구 동면 장송죽계길 40,36.78076246,127.3704271,"['충청남', '충청남도', '천안', '천안시', '동', '동남구', '남구', '동면', '장', '장송죽', '송죽', '길', '40']"
625,부대낚시터,"충청남도 천안시 서북구 안터길 38-29, 부대동낚시터 (부대동)",36.84090025,127.1590725,"['충청남', '충청남도', '천안', '천안시', '서', '서북구', '북구', '안', '길', '부대', '부대동', '부대동낚시터', '동']"
626,신월낚시터,"충청남도 천안시 서북구 성거읍 신월길 165-29, 신월낚시터",36.86809119,127.1646074,"['충청남', '충청남도', '천안', '천안시', '서', '서북구', '북구', '성거', '성거읍', '신월', '신월길', '길', '신월낚시터']"
627,석곡낚시터,"충청남도 천안시 서북구 직산읍 부송로 43-38, 석곡낚시터",36.89071113,127.1028245,"['충청남', '충청남도', '천안', '천안시', '서', '서북구', '북구', '직', '직산읍', '산읍', '부', '부송로', '송로', '석곡', '석곡낚시터']"
628,덕성낚시터,충청남도 천안시 동남구 동면 덕성1길 52,36.80984881,127.3697076,"['충청남', '충청남도', '천안', '천안시', '동', '동남구', '남구', '동면', '덕성', '덕성1길', '1', '길', '52']"
629,방축낚시터,충청남도 천안시 서북구 직산읍 군동3길 26,36.89959299,127.1693812,"['충청남', '충청남도', '천안', '천안시', '서', '서북구', '북구', '직', '직산읍', '산읍', '군동3길', '동', '3', '길', '26']"
630,천북 해양낚시터,충청남도 보령시 천북면 장은리 굴단지 앞 해상,36.50629,126.48156,"['충청남', '충청남도', '보령', '보령시', '천북', '천북면', '면', '장', '리', '굴', '굴단지', '단지', '앞', '해상']"
631,원산도 선촌 해양낚시터,충청남도 보령시 원산도리 540지선,36.385009,126.42969,"['충청남', '충청남도', '보령', '보령시', '원산도', '원산도리', '리', '540', '540지선', '지선']"
632,숲속애바다실내낚시터,충청남도 보령시 통나무1길 80,36.329072,126.52855,"['충청남', '충청남도', '보령', '보령시', '통', '통나무1길', '나무', '1', '길', '80']"
633,포인트낚시터,충청남도 예산군 광시면 광시동로 105-6,36.5512335,126.7836066,"['충청남', '충청남도', '예산', '예산군', '광시', '광시면', '면', '광', '광시동', '시동']"
634,붕어나라낚시터,충청남도 예산군 광시면 동산리 80,36.583353,126.798536,"['충청남', '충청남도', '예산', '예산군', '광시', '광시면', '면', '동산리', '80']"
